id,title,year,type,num_subscription_services,has_subscription,exclusive,rent_buy_only,cinema_only,subscription_services,monetization_types
tm1279364,Who Killed Santa? A Murderville Murder Mystery,2022,movie,1,true,true,false,false,Netflix,FLATRATE
ts300078,Dark Winds,2022,show,2,true,false,false,false,AMC+|Netflix,ADS|BUY|FLATRATE|FREE
ts314375,Reacher,2022,show,1,true,true,false,false,Amazon Prime Video,ADS|BUY|FLATRATE
ts271450,The Lincoln Lawyer,2022,show,1,true,true,false,false,Netflix,BUY|FLATRATE|FREE
ts320262,Tulsa King,2022,show,1,true,true,false,false,Paramount+,BUY|FLATRATE
ts343661,Black Bird,2022,show,1,true,true,false,false,Apple TV+,FLATRATE
ts341716,Karen Pirie,2022,show,1,true,true,false,false,BritBox,FLATRATE
ts287811,The Cleaning Lady,2022,show,2,true,false,false,false,Hulu|Max,BUY|FLATRATE
ts259709,The Offer,2022,show,1,true,true,false,false,Paramount+,BUY|FLATRATE
ts328473,The Devil's Hour,2022,show,1,true,true,false,false,Amazon Prime Video,FLATRATE
ts330153,Trigger Point,2022,show,2,true,false,false,false,BritBox|Peacock,FLATRATE
ts285915,The Staircase,2022,show,2,true,false,false,false,Max|Netflix,BUY|FLATRATE
ts287833,We Own This City,2022,show,1,true,true,false,false,Max,BUY|FLATRATE
ts357764,Mystery Road: Origin,2022,show,2,true,false,false,false,AMC+|Acorn TV,FLATRATE
ts251525,Shining Girls,2022,show,1,true,true,false,false,Apple TV+,FLATRATE
ts312513,Under the Banner of Heaven,2022,show,2,true,false,false,false,Disney+|Hulu,FLATRATE
ts224668,61st Street,2022,show,1,true,true,false,false,Netflix,ADS|BUY|FLATRATE|FREE
ts350142,#TextMeWhenYouGetHome,2022,show,5,true,false,false,false,A&E Crime Central|Amazon Prime Video|Disney+|Hulu|Lifetime Movie Club,ADS|BUY|FLATRATE|FREE
ts233948,Power Book IV: Force,2022,show,1,true,true,false,false,Starz,ADS|BUY|FLATRATE|FREE
ts356091,On Patrol: Live,2022,show,3,true,false,false,false,Amazon Prime Video|Peacock|REELZ+,ADS|FAST|FLATRATE|FREE
ts330312,Phoenix Rising,2022,show,1,true,true,false,false,Max,FLATRATE
ts285577,Inside Man,2022,show,1,true,true,false,false,Netflix,BUY|FLATRATE
ts373506,Takedown with Chris Hansen,2022,show,1,true,true,false,false,Amazon Prime Video,ADS|FLATRATE
ts269919,The Ipcress File,2022,show,2,true,false,false,false,AMC+|Acorn TV,FLATRATE
ts309360,Three Pines,2022,show,1,true,true,false,false,Amazon Prime Video,FLATRATE
ts213237,Tokyo Vice,2022,show,1,true,true,false,false,Max,BUY|FLATRATE
ts320489,Bosch: Legacy,2022,show,2,true,false,false,false,Amazon Prime Video|MGM+,ADS|FLATRATE
ts330172,Broken Ties,2022,show,0,false,false,false,false,,FLATRATE
ts258748,DAHMER - Monster: The Jeffrey Dahmer Story,2022,show,1,true,true,false,false,Netflix,FLATRATE
ts291196,The Chelsea Detective,2022,show,1,true,true,false,false,Acorn TV,BUY|FLATRATE|FREE
ts306247,Ridley,2022,show,0,false,false,true,false,,ADS|BUY|FLATRATE
ts235163,The Responder,2022,show,1,true,true,false,false,BritBox,BUY|FLATRATE
ts357344,The Most Hated Man on the Internet,2022,show,1,true,true,false,false,Netflix,FLATRATE
ts359671,Reasonable Doubt,2022,show,2,true,false,false,false,Disney+|Hulu,FLATRATE
ts322798,The Recruit,2022,show,1,true,true,false,false,Netflix,FLATRATE
ts360281,I Just Killed My Dad,2022,show,1,true,true,false,false,Netflix,FLATRATE
ts330732,Murdered at First Sight,2022,show,2,true,false,false,false,Amazon Prime Video|Peacock,ADS|BUY|FLATRATE|FREE
ts287366,The Rising,2022,show,0,false,false,true,false,,ADS|BUY
ts94677,Worst Roommate Ever,2022,show,1,true,true,false,false,Netflix,FLATRATE
ts358784,Çekiç ve Gül: Bir Behzat Ç. Hikayesi,2022,show,0,false,false,false,false,,
ts305546,Signora Volpe,2022,show,1,true,true,false,false,Acorn TV,BUY|FLATRATE|FREE
ts281225,Wrong Side of the Tracks,2022,show,1,true,true,false,false,Netflix,FLATRATE
ts368973,Low Country: The Murdaugh Dynasty,2022,show,1,true,true,false,false,Max,FLATRATE
ts373254,Pervert: Hunting the Strip Search Caller,2022,show,1,true,true,false,false,Netflix,FLATRATE
tm1042649,The Northman,2022,movie,1,true,true,false,false,Netflix,BUY|FLATRATE|RENT
tm1168127,Men,2022,movie,2,true,false,false,false,Amazon Prime Video|Max,ADS|BUY|FLATRATE|FREE|RENT
tm1904,Avatar: The Way of Water,2022,movie,1,true,true,false,false,Disney+,BUY|CINEMA|FLATRATE|RENT
tm1084340,Mad God,2022,movie,2,true,false,false,false,AMC+|Shudder,BUY|FLATRATE|FREE|RENT
tm1130012,You Won't Be Alone,2022,movie,0,false,false,true,false,,BUY|RENT
tm1239799,The Magic Flute,2022,movie,3,true,false,false,false,Amazon Prime Video|Disney+|Hulu,ADS|BUY|FLATRATE|FREE|RENT
tm491195,Three Thousand Years of Longing,2022,movie,0,false,false,true,false,,BUY|RENT
tm435124,Black Adam,2022,movie,1,true,true,false,false,Max,BUY|FLATRATE|RENT
tm1231876,Troll,2022,movie,1,true,true,false,false,Netflix,FLATRATE
tm318385,Doctor Strange in the Multiverse of Madness,2022,movie,1,true,true,false,false,Disney+,BUY|FLATRATE|RENT
tm438816,Guillermo del Toro's Pinocchio,2022,movie,1,true,true,false,false,Netflix,BUY|CINEMA|FLATRATE
tm1164256,Spirited,2022,movie,1,true,true,false,false,Apple TV+,BUY|FLATRATE|RENT
tm1241098,The Curse of Bridge Hollow,2022,movie,1,true,true,false,false,Netflix,FLATRATE
tm1141729,Please Baby Please,2022,movie,6,true,false,false,false,AMC+|Amazon Prime Video|Dekkoo|Midnight Pulp|OVID|Shudder,ADS|BUY|FLATRATE|FREE|RENT
tm983634,We're All Going to the World's Fair,2022,movie,1,true,true,false,false,Criterion Channel,BUY|FLATRATE|FREE|RENT
tm1158792,Werewolf by Night,2022,movie,1,true,true,false,false,Disney+,FLATRATE
tm435125,Morbius,2022,movie,1,true,true,false,false,Disney+,BUY|FLATRATE|FREE|RENT
tm1137051,Bubble,2022,movie,1,true,true,false,false,Netflix,FLATRATE
tm825242,Shin Ultraman,2022,movie,4,true,false,false,false,Amazon Prime Video|Cineverse|Midnight Pulp|Retrocrush,ADS|BUY|FLATRATE|RENT
tm816303,Dragon Ball Super: Super Hero,2022,movie,3,true,false,false,false,Crunchyroll|Disney+|Hulu,BUY|FLATRATE|RENT
tm1110157,Nocebo,2022,movie,2,true,false,false,false,AMC+|Shudder,BUY|FLATRATE|FREE|RENT
tm1043888,Hatching,2022,movie,2,true,false,false,false,AMC+|Sundance Now,BUY|FLATRATE|FREE|RENT
tm1201270,Spider-Man: All Roads Lead to No Way Home,2022,movie,0,false,false,false,false,,
tm1060775,"Lyle, Lyle, Crocodile",2022,movie,3,true,false,false,false,Amazon Prime Video|Disney+|Hulu,BUY|FLATRATE|FREE|RENT
tm1172100,Mona Lisa and the Blood Moon,2022,movie,0,false,false,true,false,,ADS|BUY|RENT
tm1168244,Firestarter,2022,movie,1,true,true,false,false,Netflix,BUY|FLATRATE|RENT
tm830445,Saloum,2022,movie,2,true,false,false,false,AMC+|Shudder,BUY|FLATRATE|FREE|RENT
tm1177201,An Ostrich Told Me the World Is Fake and I Think I Believe It,2022,movie,0,false,false,false,false,,
tm1216226,Z-O-M-B-I-E-S 3,2022,movie,1,true,true,false,false,Disney+,BUY|FLATRATE
tm942841,Night at the Museum: Kahmunrah Rises Again,2022,movie,1,true,true,false,false,Disney+,FLATRATE
tm1242082,Aqua Teen Forever: Plantasm,2022,movie,1,true,true,false,false,Max,BUY|FLATRATE|RENT
tm1067148,The Sea Beast,2022,movie,1,true,true,false,false,Netflix,FLATRATE
tm821210,Thor: Love and Thunder,2022,movie,1,true,true,false,false,Disney+,BUY|FLATRATE|RENT
tm1048382,Neptune Frost,2022,movie,1,true,true,false,false,Kino Film Collection,BUY|FLATRATE|FREE|RENT
tm1194463,Suzume,2022,movie,2,true,false,false,false,Crunchyroll|Netflix,BUY|CINEMA|FLATRATE|RENT
tm1213622,Vesper,2022,movie,3,true,false,false,false,AMC+|Shudder|Sundance Now,BUY|FLATRATE|FREE|RENT
tm375923,Turning Red,2022,movie,1,true,true,false,false,Disney+,BUY|CINEMA|FLATRATE
ts296827,Interview with the Vampire,2022,show,3,true,false,false,false,AMC+|Amazon Prime Video|Netflix,ADS|BUY|FAST|FLATRATE|FREE
ts222558,House of the Dragon,2022,show,1,true,true,false,false,Max,BUY|FLATRATE
ts85391,Andor,2022,show,1,true,true,false,false,Disney+,FLATRATE
ts215712,The Sandman,2022,show,1,true,true,false,false,Netflix,BUY|FLATRATE
ts325752,The Lord of the Rings: The Rings of Power,2022,show,1,true,true,false,false,Amazon Prime Video,ADS|FLATRATE
ts342974,Pantheon,2022,show,1,true,true,false,false,Netflix,FLATRATE
ts225855,All of Us Are Dead,2022,show,1,true,true,false,false,Netflix,FLATRATE
ts341648,The Lazarus Project,2022,show,0,false,false,true,false,,BUY
ts346015,Life After Life,2022,show,1,true,true,false,false,Amazon Prime Video,FLATRATE
ts303768,Ruby and the Well,2022,show,1,true,true,false,false,Amazon Prime Video,FLATRATE|FREE
ts187000,Willow,2022,show,0,false,false,false,false,,
ts219003,Moon Knight,2022,show,1,true,true,false,false,Disney+,FLATRATE
ts330347,Cracow Monsters,2022,show,1,true,true,false,false,Netflix,FLATRATE
ts306335,"Boo, Bitch",2022,show,1,true,true,false,false,Netflix,FLATRATE
ts313171,Astrid & Lilly Save the World,2022,show,0,false,false,false,false,,
ts312683,"Tensei kenja no isekai Life ~Dai ni no shokugyô wo ete, sekai saikyô ni nari mashita~",2022,show,3,true,false,false,false,Disney+|Hidive|Hulu,BUY|FLATRATE
ts251602,The Witcher: Blood Origin,2022,show,1,true,true,false,false,Netflix,FLATRATE
ts369296,Bleach: Sennen Kessen-hen,2022,show,2,true,false,false,false,Disney+|Hulu,BUY|FLATRATE
ts322397,Mood,2022,show,1,true,true,false,false,ALLBLK,BUY|FLATRATE
ts320328,Reborn Rich,2022,show,1,true,true,false,false,Rakuten Viki,ADS|FLATRATE
ts256111,Night Sky,2022,show,1,true,true,false,false,Amazon Prime Video,ADS|FLATRATE
ts219018,Ms. Marvel,2022,show,1,true,true,false,false,Disney+,FLATRATE
ts251574,Paper Girls,2022,show,1,true,true,false,false,Amazon Prime Video,ADS|FLATRATE
ts232882,The Dark: Forever Winter,2022,show,2,true,false,false,false,Amazon Prime Video|Pure Flix,ADS|BUY|FLATRATE|FREE
ts343124,Tekken: Bloodline,2022,show,1,true,true,false,false,Netflix,FLATRATE
ts368725,Aillaendeu,2022,show,1,true,true,false,false,Amazon Prime Video,FLATRATE
ts315075,Kindred,2022,show,2,true,false,false,false,Disney+|Hulu,FLATRATE
ts314164,Tomorrow,2022,show,1,true,true,false,false,Netflix,FLATRATE
ts312780,Kamen Rider Black Sun,2022,show,1,true,true,false,false,Amazon Prime Video,FLATRATE
ts342924,Housing Complex C,2022,show,1,true,true,false,false,Max,ADS|BUY|FLATRATE|FREE
ts343844,The Quest,2022,show,0,false,false,false,false,,
ts341771,Vermeil in Gold,2022,show,3,true,false,false,false,Disney+|Hidive|Hulu,BUY|FLATRATE
ts296818,The Winchesters,2022,show,1,true,true,false,false,Max,BUY|FLATRATE
ts312082,Alchemy of Souls,2022,show,1,true,true,false,false,Netflix,FLATRATE
ts237722,The Cuphead Show!,2022,show,1,true,true,false,false,Netflix,FLATRATE
ts225690,Vampire in the Garden,2022,show,1,true,true,false,false,Netflix,FLATRATE
ts237871,Fraggle Rock: Back to the Rock,2022,show,1,true,true,false,false,Apple TV+,BUY|FLATRATE
ts269286,Once Upon a Time... Happily Never After,2022,show,1,true,true,false,false,Netflix,FLATRATE
ts273229,Feria: The Darkest Light,2022,show,1,true,true,false,false,Netflix,FLATRATE
ts255888,First Kill,2022,show,1,true,true,false,false,Netflix,FLATRATE
ts272267,The Executioner and Her Way of Life,2022,show,1,true,true,false,false,Hidive,BUY|FLATRATE
tm1141439,Home Team,2022,movie,1,true,true,false,false,Netflix,FLATRATE
tm936460,Superwho?,2022,movie,0,false,false,false,false,,
tm1248448,Trick or Treat Scooby-Doo!,2022,movie,1,true,true,false,false,Max,BUY|FLATRATE|RENT
tm1150051,Christmas with You,2022,movie,1,true,true,false,false,Netflix,FLATRATE
tm1209936,Le Pupille,2022,movie,1,true,true,false,false,Disney+,FLATRATE
tm1165966,The Pez Outlaw,2022,movie,1,true,true,false,false,Amazon Prime Video,ADS|BUY|FLATRATE|FREE|RENT
tm1130055,JugJugg Jeeyo,2022,movie,1,true,true,false,false,Amazon Prime Video,FLATRATE
tm1259583,The Holiday Sitter,2022,movie,1,true,true,false,false,Hallmark+,BUY|FLATRATE|FREE|RENT
tm1240737,Something from Tiffany's,2022,movie,1,true,true,false,false,Amazon Prime Video,ADS|FLATRATE
tm1064153,Roald Dahl's Matilda the Musical,2022,movie,1,true,true,false,false,Netflix,FLATRATE
tm1216953,Beyond Infinity: Buzz and the Journey to Lightyear,2022,movie,0,false,false,false,false,,
tm1124616,Your Christmas or Mine?,2022,movie,1,true,true,false,false,Amazon Prime Video,FLATRATE
tm989785,Cheaper by the Dozen,2022,movie,0,false,false,true,false,,BUY|RENT
tm982076,The Guardians of the Galaxy Holiday Special,2022,movie,1,true,true,false,false,Disney+,FLATRATE
tm1187574,Hollywood Stargirl,2022,movie,0,false,false,true,false,,BUY|RENT
tm1141923,The Royal Treatment,2022,movie,1,true,true,false,false,Netflix,FLATRATE
tm1260484,Haul Out the Holly,2022,movie,1,true,true,false,false,Hallmark+,BUY|FLATRATE|FREE|RENT
tm230642,Paws of Fury: The Legend of Hank,2022,movie,2,true,false,false,false,Hulu|Paramount+,BUY|FLATRATE|RENT
tm852616,Wendell & Wild,2022,movie,1,true,true,false,false,Netflix,FLATRATE
tm1107587,Ame o tsugeru hyôryû danchi,2022,movie,1,true,true,false,false,Netflix,FLATRATE
tm1166019,We Have a Ghost,2022,movie,1,true,true,false,false,Netflix,FLATRATE
tm912188,Lightyear,2022,movie,1,true,true,false,false,Disney+,BUY|FLATRATE|RENT
tm1264797,"The Boy, the Mole, the Fox and the Horse",2022,movie,1,true,true,false,false,Apple TV+,FLATRATE
tm1128472,Better Nate Than Ever,2022,movie,0,false,false,true,false,,BUY|RENT
tm1242418,Spirit Halloween: The Movie,2022,movie,2,true,false,false,false,AMC+|Shudder,ADS|BUY|FLATRATE|FREE|RENT
tm852665,My Father's Dragon,2022,movie,1,true,true,false,false,Netflix,FLATRATE
tm989783,Chip 'n Dale: Rescue Rangers,2022,movie,1,true,true,false,false,Disney+,BUY|FLATRATE
tm1166288,Rescued by Ruby,2022,movie,1,true,true,false,false,Netflix,FLATRATE
tm1246997,Shan Hai Jing zhi Zai jian guai shou,2022,movie,0,false,false,true,false,,ADS|BUY|FREE|RENT
tm1097000,Pinocchio,2022,movie,1,true,true,false,false,Disney+,FLATRATE
tm1049286,Slumberland,2022,movie,1,true,true,false,false,Netflix,FLATRATE
ts364685,Celebrity Jeopardy!,2022,show,2,true,false,false,false,Disney+|Hulu,FLATRATE
ts343868,Prehistoric Planet,2022,show,1,true,true,false,false,Apple TV+,FLATRATE
ts297643,Tierra Incognita,2022,show,1,true,true,false,false,Disney+,FLATRATE
ts300325,Surviving Summer,2022,show,1,true,true,false,false,Netflix,FLATRATE
ts371365,The Parent Test,2022,show,0,false,false,false,false,,
ts258950,Magpie Murders,2022,show,0,false,false,true,false,,BUY|FLATRATE
ts225125,The First Lady,2022,show,0,false,false,false,false,,
ts331680,Making Fun,2022,show,1,true,true,false,false,Netflix,FLATRATE
ts245202,Cars on the Road,2022,show,1,true,true,false,false,Disney+,FLATRATE
ts216162,The Tiny Chef Show,2022,show,2,true,false,false,false,Netflix|Paramount+,BUY|FLATRATE
ts369462,I Hate Christmas,2022,show,1,true,true,false,false,Netflix,FLATRATE
ts326963,The Green Planet,2022,show,3,true,false,false,false,Discovery+|Max|Planet Earth,BUY|FLATRATE
ts298805,Lopez vs. Lopez,2022,show,1,true,true,false,false,Netflix,BUY|FLATRATE
ts342732,Our Great National Parks,2022,show,1,true,true,false,false,Netflix,FLATRATE
ts316484,A Storm for Christmas,2022,show,1,true,true,false,false,Netflix,FLATRATE
ts269489,Zootopia+,2022,show,1,true,true,false,false,Disney+,FLATRATE
ts329882,Secrets of Summer,2022,show,1,true,true,false,false,Netflix,FLATRATE
ts292970,Man on Pause,2022,show,1,true,true,false,false,Netflix,FLATRATE
ts357651,Generation Gap,2022,show,0,false,false,false,false,,
ts269529,Baymax!,2022,show,1,true,true,false,false,Disney+,FLATRATE
ts270459,Sonic Prime,2022,show,1,true,true,false,false,Netflix,BUY|FLATRATE|FREE
ts328511,Poliana Moça,2022,show,1,true,true,false,false,Amazon Prime Video,FLATRATE
ts302437,Kung Fu Panda: The Dragon Knight,2022,show,1,true,true,false,false,Netflix,FLATRATE
ts328381,Lost Ollie,2022,show,1,true,true,false,false,Netflix,FLATRATE
ts290928,Transformers: EarthSpark,2022,show,2,true,false,false,false,Netflix|Paramount+,BUY|FLATRATE|FREE
ts360577,The Wingfeather Saga,2022,show,1,true,true,false,false,Angel Studios,ADS|BUY|FLATRATE
ts330198,Dead End: Paranormal Park,2022,show,1,true,true,false,false,Netflix,FLATRATE
ts284572,Monster High,2022,show,1,true,true,false,false,Paramount+,BUY|FLATRATE
ts320537,The Villains of Valley View,2022,show,1,true,true,false,false,Disney+,BUY|FLATRATE
ts269302,Daddies on Request,2022,show,1,true,true,false,false,Disney+,FLATRATE
ts321581,If My Wife Becomes an Elementary School Student,2022,show,2,true,false,false,false,Crunchyroll|Netflix,FLATRATE
ts315144,The Creature Cases,2022,show,1,true,true,false,false,Netflix,FLATRATE
ts292615,Run the Burbs,2022,show,3,true,false,false,false,Disney+|Hulu|Wonder Project,ADS|BUY|FLATRATE|FREE
ts271614,We Baby Bears,2022,show,1,true,true,false,false,Max,BUY|FLATRATE|FREE
ts330309,Ice Age: Scrat Tales,2022,show,1,true,true,false,false,Disney+,FLATRATE
ts352881,Di4ries,2022,show,1,true,true,false,false,Netflix,FLATRATE
ts294903,Silverpoint,2022,show,0,false,false,false,false,,FREE
ts330252,The Proud Family: Louder and Prouder,2022,show,1,true,true,false,false,Disney+,FLATRATE
ts375508,Hello Neighbor: Welcome to Raven Brooks,2022,show,1,true,true,false,false,Amazon Prime Video,ADS|BUY|FLATRATE|FREE
ts356833,Gudetama: An Eggcellent Adventure,2022,show,1,true,true,false,false,Netflix,FLATRATE
ts257669,Batwheels,2022,show,2,true,false,false,false,Max|Netflix,BUY|FLATRATE|FREE
ts366878,Phantom Pups,2022,show,1,true,true,false,false,Netflix,FLATRATE
ts349451,ONI: Thunder God's Tale,2022,show,1,true,true,false,false,Netflix,FLATRATE
tm973372,Nope,2022,movie,1,true,true,false,false,Netflix,BUY|FLATRATE|RENT
tm1224189,Barbarian,2022,movie,0,false,false,true,false,,BUY|FLATRATE|RENT
tm1221988,Fall,2022,movie,1,true,true,false,false,Netflix,BUY|FLATRATE|RENT
tm1219508,Smile,2022,movie,3,true,false,false,false,Disney+|Hulu|Paramount+,BUY|FLATRATE|RENT
tm1038333,The Black Phone,2022,movie,1,true,true,false,false,Netflix,BUY|FLATRATE|RENT
tm888328,Don't Worry Darling,2022,movie,0,false,false,true,false,,BUY|RENT
tm1209917,Buried in Barstow,2022,movie,1,true,true,false,false,Lifetime Movie Club,BUY|FLATRATE|FREE|RENT
tm374451,Jurassic World Dominion,2022,movie,1,true,true,false,false,Netflix,BUY|FLATRATE|RENT
tm1174202,After She Died,2022,movie,1,true,true,false,false,Amazon Prime Video,ADS|BUY|FLATRATE|RENT
tm1239026,Pearl,2022,movie,0,false,false,true,false,,BUY|RENT
tm1252866,The Inhabitant,2022,movie,1,true,true,false,false,Amazon Prime Video,ADS|BUY|FLATRATE|FREE|RENT
tm1040743,Where the Crawdads Sing,2022,movie,2,true,false,false,false,Disney+|Hulu,BUY|FLATRATE|FREE|RENT
tm1150382,Prey,2022,movie,2,true,false,false,false,Disney+|Hulu,ADS|BUY|FLATRATE
tm927825,Scream,2022,movie,2,true,false,false,false,Netflix|Paramount+,ADS|BUY|FLATRATE|RENT
tm206726,Uncharted,2022,movie,2,true,false,false,false,Disney+|Hulu,BUY|FLATRATE|FREE|RENT
tm1049269,Beast,2022,movie,1,true,true,false,false,Netflix,BUY|FLATRATE|RENT
tm939539,M3GAN,2022,movie,1,true,true,false,false,Peacock,ADS|BUY|CINEMA|FLATRATE|RENT
tm1227401,Code Name Banshee,2022,movie,3,true,false,false,false,Amazon Prime Video|Disney+|Hulu,ADS|BUY|FAST|FLATRATE|FREE|RENT
tm1259548,Relyebo,2022,movie,0,false,false,true,false,,BUY|FREE|RENT
tm935728,Terrifier 2,2022,movie,3,true,false,false,false,Amazon Prime Video|Cineverse|Midnight Pulp,ADS|BUY|CINEMA|FLATRATE|FREE|RENT
tm1074798,Thirteen Lives,2022,movie,1,true,true,false,false,Amazon Prime Video,ADS|BUY|FLATRATE
tm1150807,X,2022,movie,0,false,false,false,false,,BUY|CINEMA|RENT
tm821106,Halloween Ends,2022,movie,1,true,true,false,false,Netflix,BUY|FLATRATE|RENT
tm866819,The Requin,2022,movie,2,true,false,false,false,Amazon Prime Video|Netflix,ADS|BUY|FLATRATE|RENT
tm1165875,Soft & Quiet,2022,movie,0,false,false,true,false,,ADS|BUY|FREE|RENT
tm827140,The 355,2022,movie,1,true,true,false,false,Netflix,BUY|FLATRATE|RENT
tm981358,You Are Not My Mother,2022,movie,1,true,true,false,false,Amazon Prime Video,ADS|BUY|FLATRATE|FREE|RENT
ts287292,FROM,2022,show,1,true,true,false,false,MGM+,BUY|FLATRATE
ts213451,SAS Rogue Heroes,2022,show,1,true,true,false,false,MGM+,BUY|FLATRATE
ts320458,Severance,2022,show,1,true,true,false,false,Apple TV+,BUY|FLATRATE
ts233781,The Terminal List,2022,show,1,true,true,false,false,Amazon Prime Video,ADS|FLATRATE
ts302830,Tell Me Lies,2022,show,2,true,false,false,false,Disney+|Hulu,FLATRATE
ts304470,BLUE LOCK,2022,show,2,true,false,false,false,Crunchyroll|Netflix,BUY|FLATRATE|FREE
ts256035,The Old Man,2022,show,2,true,false,false,false,Disney+|Hulu,BUY|FLATRATE
ts104019,1899,2022,show,1,true,true,false,false,Netflix,FLATRATE
ts222806,The Peripheral,2022,show,1,true,true,false,false,Amazon Prime Video,ADS|BUY|FLATRATE
ts43075,Halo,2022,show,2,true,false,false,false,Netflix|Paramount+,BUY|FLATRATE
ts351780,The Light in the Hall,2022,show,2,true,false,false,false,AMC+|Acorn TV,BUY|FLATRATE|FREE
ts349024,Weak Hero,2022,show,3,true,false,false,false,Kocowa|Netflix|OnDemandKorea,FLATRATE
ts315662,A Spy Among Friends,2022,show,2,true,false,false,false,BritBox|MGM+,FLATRATE
ts398583,Hunted,2022,show,1,true,true,false,false,Amazon Prime Video,ADS|BUY|FLATRATE
ts359672,Quantum Leap,2022,show,0,false,false,true,false,,BUY
tm1218606,Bones and All,2022,movie,0,false,false,true,false,,BUY|RENT
tm1120855,Along for the Ride,2022,movie,1,true,true,false,false,Netflix,FLATRATE
tm1034573,Downton Abbey: A New Era,2022,movie,1,true,true,false,false,Netflix,BUY|FLATRATE|RENT
tm1215243,When the Mist Clears,2022,movie,0,false,false,true,false,,ADS|BUY|FREE|RENT
tm962656,Cyrano,2022,movie,1,true,true,false,false,Amazon Prime Video,ADS|BUY|FLATRATE|RENT
tm1032901,Empire of Light,2022,movie,0,false,false,true,false,,BUY|FLATRATE|RENT
tm1179760,The Noel Diary,2022,movie,1,true,true,false,false,Netflix,FLATRATE
tm1144853,Spoiler Alert,2022,movie,1,true,true,false,false,Peacock,ADS|BUY|FLATRATE|RENT
tm1342159,Paper Dream,2022,movie,0,false,false,true,false,,BUY|FREE|RENT
tm1189574,Other People's Children,2022,movie,4,true,false,false,false,Amazon Prime Video|Chai Flicks|France Channel|OVID,ADS|BUY|CINEMA|FLATRATE|FREE|RENT
tm1116280,Redeeming Love,2022,movie,1,true,true,false,false,Netflix,BUY|FLATRATE|FREE|RENT
tm1220029,The Year I Started Masturbating,2022,movie,1,true,true,false,false,Netflix,BUY|FLATRATE
tm1270528,Us x Her,2022,movie,0,false,false,true,false,,ADS|BUY|RENT
tm1241281,Emily,2022,movie,0,false,false,true,false,,ADS|BUY|FREE|RENT
tm266536,All the Old Knives,2022,movie,2,true,false,false,false,Amazon Prime Video|MGM+,ADS|FLATRATE
tm1109187,The Last 10 Years,2022,movie,1,true,true,false,false,Max,FLATRATE
tm419865,Dawn Breaks Behind the Eyes,2022,movie,1,true,true,false,false,Amazon Prime Video,ADS|BUY|FLATRATE|FREE|RENT
tm1148164,"Good Luck to You, Leo Grande",2022,movie,2,true,false,false,false,Disney+|Hulu,BUY|FLATRATE
tm1171041,Lady Chatterley's Lover,2022,movie,1,true,true,false,false,Netflix,FLATRATE
tm366071,Brahmāstra Part One: Shiva,2022,movie,2,true,false,false,false,Disney+|Hulu,FLATRATE
tm1196705,A Perfect Pairing,2022,movie,1,true,true,false,false,Netflix,FLATRATE
tm865625,Marry Me,2022,movie,1,true,true,false,false,Netflix,BUY|FLATRATE|RENT
tm1236483,The Next 365 Days,2022,movie,1,true,true,false,false,Netflix,FLATRATE
tm1291042,Je Tere Naal Pyar Na Hunda,2022,movie,0,false,false,true,false,,ADS|BUY|FREE|RENT
ts281544,The Summer I Turned Pretty,2022,show,1,true,true,false,false,Amazon Prime Video,ADS|FLATRATE
ts82879,The Time Traveler's Wife,2022,show,0,false,false,true,false,,BUY
ts319271,Billy the Kid,2022,show,1,true,true,false,false,MGM+,BUY|FLATRATE
ts254930,Pretty Little Liars: Original Sin,2022,show,1,true,true,false,false,Max,BUY|FLATRATE
ts299212,Another Self,2022,show,1,true,true,false,false,Netflix,FLATRATE
ts305816,The Empress,2022,show,1,true,true,false,false,Netflix,FLATRATE
ts217231,Heartstopper,2022,show,1,true,true,false,false,Netflix,FLATRATE
ts364516,Maestro in Blue,2022,show,1,true,true,false,false,Netflix,FLATRATE
ts321365,The Language of Love,2022,show,1,true,true,false,false,Amazon Prime Video,ADS|FLATRATE
ts347762,Baby Fever,2022,show,1,true,true,false,false,Netflix,FLATRATE
ts329847,The Courtship,2022,show,0,false,false,false,false,,
ts321918,Human Resources,2022,show,1,true,true,false,false,Netflix,FLATRATE
ts269916,Pam & Tommy,2022,show,2,true,false,false,false,Disney+|Hulu,BUY|FLATRATE
ts226273,The Flatshare,2022,show,0,false,false,false,false,,
ts321513,My Liberation Notes,2022,show,1,true,true,false,false,Netflix,FLATRATE
ts346094,Mobile Suit Gundam: The Witch from Mercury,2022,show,1,true,true,false,false,Crunchyroll,BUY|FLATRATE
ts362476,Wedding Season,2022,show,2,true,false,false,false,Disney+|Hulu,FLATRATE
ts237620,American Gigolo,2022,show,0,false,false,true,false,,BUY
ts270910,Vikings: Valhalla,2022,show,1,true,true,false,false,Netflix,FLATRATE
ts309840,Once Upon a Small Town,2022,show,1,true,true,false,false,Netflix,FLATRATE
ts314359,Why Her?,2022,show,2,true,false,false,false,Hulu|Rakuten Viki,ADS|FLATRATE
ts326104,The Law Cafe,2022,show,2,true,false,false,false,Kocowa|OnDemandKorea,FLATRATE
ts225554,Conversations with Friends,2022,show,0,false,false,true,false,,BUY
ts349631,Uncoupled,2022,show,0,false,false,false,false,,
ts329711,"Love, Life & Everything in Between",2022,show,1,true,true,false,false,Netflix,FLATRATE
